event_id,event_year,structure_type,material,location,corrosion_environment,age_at_event_years,corrosion_rate_mm_yr,failure_mode,severity,replacement_value_USD,repair_cost_USD,loss_ratio,detected_by,was_predicted,warning_lead_months,insurance_claim_filed,regulatory_action
FE-01259,2020,Pipeline,Steel (A36),Desert Southwest,Mild,52,0.0213,Fatigue crack,Minor,1777649.0,111898.0,0.0629,Load test,0,0,1,0
FE-01260,2018,Building,Reinforced Concrete,Rural Midwest,Mild,61,0.0346,Creep,Major,2108014.0,1499838.0,0.7115,Routine inspection,0,0,0,1
FE-01261,2006,Bridge,Steel (A36),Pacific Northwest,Mild,53,0.0332,Fatigue crack,Major,876886.0,549778.0,0.627,Routine inspection,1,8,0,0
FE-01262,2005,Bridge,Reinforced Concrete,Coastal Florida,Severe,55,0.083,Fatigue crack,Minor,1213753.0,64887.0,0.0535,Routine inspection,1,7,1,0
FE-01263,2006,Pipeline,FRP Composite,Urban Midwest,Moderate,49,0.048,Settlement,Major,531869.0,242248.0,0.4555,Emergency,0,0,1,1
FE-01264,2008,Power Plant,Stainless Steel 316L,Urban West,Mild,39,0.0061,Creep,Moderate,343496.0,77615.0,0.226,Load test,0,0,0,0
FE-01265,2021,Bridge,Steel (A36),Industrial New Jersey,Moderate,53,0.0902,Fatigue crack,Major,946781.0,408015.0,0.4309,Routine inspection,0,0,1,1
FE-01266,2005,Bridge,Steel (A588 Weathering),Coastal Carolina,Severe,51,0.0498,Erosion,Catastrophic,1048258.0,985639.0,0.9403,Emergency,0,0,1,1
FE-01267,2017,Bridge,Prestressed Concrete,Pacific Northwest,Mild,39,0.0394,Fatigue crack,Moderate,3830937.0,675666.0,0.1764,Emergency,0,0,0,0
FE-01268,2011,Bridge,Composite Steel-Concrete,Coastal Texas,Severe,36,0.0745,Settlement,Moderate,282841.0,57754.0,0.2042,Public report,0,0,1,0
FE-01269,2008,Bridge,Steel (A36),Coastal Carolina,Severe,57,0.0911,Brittle fracture,Moderate,967081.0,212827.0,0.2201,Emergency,1,9,1,0
FE-01270,2017,Bridge,Steel (A588 Weathering),Desert Southwest,Mild,46,0.0139,Erosion,Moderate,1343016.0,383157.0,0.2853,Routine inspection,1,25,0,0
FE-01271,2023,Bridge,Prestressed Concrete,Coastal Texas,Severe,66,0.0926,Corrosion,Major,782699.0,550222.0,0.703,Emergency,1,30,1,1
FE-01272,2007,Power Plant,Reinforced Concrete,Coastal Texas,Severe,35,0.1328,Fatigue crack,Moderate,1003872.0,115216.0,0.1148,Public report,0,0,1,0
FE-01273,2023,Building,Steel (A588 Weathering),Rural Mountain,Mild,40,0.0106,Buckling,Moderate,4693116.0,577030.0,0.123,Routine inspection,1,16,1,0
FE-01274,2015,Pipeline,Composite Steel-Concrete,Industrial New Jersey,Moderate,22,0.0624,Fatigue crack,Major,663847.0,301297.0,0.4539,Routine inspection,0,0,0,1
FE-01275,2012,Bridge,Reinforced Concrete,Coastal Texas,Severe,55,0.0461,Buckling,Minor,755496.0,19245.0,0.0255,Public report,0,0,0,0
FE-01276,2016,Bridge,Reinforced Concrete,Desert Southwest,Mild,42,0.0133,Settlement,Major,1358808.0,458029.0,0.3371,Emergency,1,2,1,1
FE-01277,2021,Bridge,Prestressed Concrete,Industrial New Jersey,Moderate,55,0.0765,Fatigue crack,Moderate,524893.0,94102.0,0.1793,Public report,0,0,1,0
FE-01278,2007,Bridge,Steel (A36),Coastal Florida,Severe,47,0.058,Creep,Major,786096.0,380448.0,0.484,Routine inspection,1,20,1,1
FE-01279,2023,Pipeline,Steel (A588 Weathering),Industrial Michigan,Moderate,63,0.0307,Overload,Moderate,801672.0,126012.0,0.1572,Load test,0,0,1,0
FE-01280,2007,Pipeline,Steel (A36),Urban Northeast,Moderate,20,0.0751,Overload,Major,388480.0,286277.0,0.7369,Routine inspection,0,0,1,0
FE-01281,2014,Bridge,Stainless Steel 316L,Urban Northeast,Moderate,33,0.0062,Buckling,Major,2741258.0,1359258.0,0.4959,Emergency,0,0,0,1
FE-01282,2023,Bridge,Reinforced Concrete,Urban West,Mild,63,0.0557,Corrosion,Moderate,144165.0,40022.0,0.2776,Emergency,1,20,0,0
FE-01283,2009,Bridge,Reinforced Concrete,Coastal California,Moderate,42,0.0573,Brittle fracture,Moderate,5040131.0,738677.0,0.1466,Routine inspection,0,0,1,0
FE-01284,2011,Building,Timber,Urban Northeast,Moderate,38,0.035,Corrosion,Catastrophic,2991110.0,2398634.0,0.8019,Emergency,1,3,1,0
FE-01285,2022,Pipeline,Reinforced Concrete,Desert Southwest,Mild,31,0.0216,Overload,Major,329522.0,198541.0,0.6025,Routine inspection,0,0,1,1
FE-01286,2011,Pipeline,Reinforced Concrete,Rural South,Mild,31,0.0464,Brittle fracture,Moderate,74290.0,18099.0,0.2436,Emergency,0,0,1,0
FE-01287,2017,Pipeline,Steel (A36),Coastal California,Moderate,18,0.0449,Overload,Major,137500.0,59067.0,0.4296,Emergency,0,0,0,0
FE-01288,2009,Bridge,Prestressed Concrete,Rural Mountain,Mild,63,0.0275,Fatigue crack,Major,749093.0,476553.0,0.6362,Routine inspection,0,0,1,0
FE-01289,2023,Pipeline,Steel (A588 Weathering),Desert Southwest,Mild,40,0.0119,Fatigue crack,Major,668000.0,221106.0,0.331,Routine inspection,0,0,0,1
FE-01290,2011,Bridge,Steel (A36),Coastal Texas,Severe,34,0.0828,Creep,Minor,1140828.0,78002.0,0.0684,Emergency,1,38,1,0
FE-01291,2014,Building,Prestressed Concrete,Rural South,Mild,50,0.0248,Corrosion,Major,94045.0,53295.0,0.5667,Routine inspection,0,0,1,0
FE-01292,2009,Power Plant,Steel (A36),Rural Mountain,Mild,53,0.025,Brittle fracture,Major,1470996.0,813362.0,0.5529,Emergency,1,34,0,1
FE-01293,2020,Bridge,Reinforced Concrete,Coastal California,Moderate,67,0.0896,Brittle fracture,Moderate,529089.0,129022.0,0.2439,Routine inspection,0,0,1,0
FE-01294,2012,Pipeline,Steel (A36),Desert Southwest,Mild,19,0.0241,Creep,Minor,279610.0,14661.0,0.0524,Public report,0,0,1,0
FE-01295,2017,Bridge,Steel (A588 Weathering),Urban West,Mild,33,0.0288,Fatigue crack,Minor,2182183.0,92443.0,0.0424,Sensor alert,0,0,1,0
FE-01296,2010,Pipeline,Reinforced Concrete,Coastal California,Moderate,27,0.0832,Overload,Minor,1955877.0,112449.0,0.0575,Load test,0,0,0,0
FE-01297,2007,Building,Steel (A588 Weathering),Rural South,Mild,48,0.0193,Brittle fracture,Minor,893098.0,50647.0,0.0567,Public report,1,2,1,0
FE-01298,2008,Bridge,Steel (A36),Industrial New Jersey,Moderate,46,0.0773,Fatigue crack,Moderate,11198545.0,2897596.0,0.2587,Routine inspection,0,0,1,0
FE-01299,2007,Building,Steel (A36),Rural South,Mild,34,0.0396,Settlement,Major,846944.0,364595.0,0.4305,Routine inspection,1,54,1,1
FE-01300,2010,Bridge,Reinforced Concrete,Industrial New Jersey,Moderate,44,0.0606,Overload,Moderate,850247.0,102512.0,0.1206,Public report,1,5,1,0
FE-01301,2016,Building,Reinforced Concrete,Coastal Florida,Severe,33,0.0817,Fatigue crack,Minor,2247356.0,154248.0,0.0686,Routine inspection,0,0,1,0
FE-01302,2006,Bridge,Steel (A36),Urban Midwest,Moderate,27,0.0454,Settlement,Minor,1037579.0,48499.0,0.0467,Emergency,0,0,1,0
FE-01303,2005,Bridge,Reinforced Concrete,Coastal Florida,Severe,41,0.1467,Settlement,Major,1593964.0,1047847.0,0.6574,Routine inspection,0,0,1,1
FE-01304,2011,Bridge,Prestressed Concrete,Coastal Carolina,Severe,81,0.068,Fatigue crack,Minor,2161164.0,99128.0,0.0459,Load test,1,7,1,0
FE-01305,2007,Power Plant,Steel (A36),Pacific Northwest,Mild,56,0.0531,Brittle fracture,Catastrophic,891316.0,1172767.0,1.3158,Routine inspection,1,19,1,1
FE-01306,2007,Building,Timber,Rural Midwest,Mild,46,0.0285,Fatigue crack,Minor,2878021.0,82388.0,0.0286,Sensor alert,0,0,1,0
FE-01307,2017,Building,Steel (A36),Rural South,Mild,30,0.0205,Fatigue crack,Minor,1437801.0,84538.0,0.0588,Sensor alert,1,10,0,0
FE-01308,2023,Building,Timber,Coastal Texas,Severe,60,0.083,Fatigue crack,Minor,3446513.0,141956.0,0.0412,Public report,0,0,0,0
FE-01309,2011,Pipeline,Reinforced Concrete,Urban Midwest,Moderate,55,0.0529,Settlement,Minor,396415.0,29214.0,0.0737,Sensor alert,0,0,0,0
FE-01310,2011,Pipeline,Steel (A36),Urban West,Mild,28,0.0494,Overload,Minor,1218027.0,84547.0,0.0694,Load test,1,4,1,0
FE-01311,2022,Bridge,Cast Iron,Rural Mountain,Mild,50,0.0225,Creep,Major,199768.0,133705.0,0.6693,Emergency,1,16,1,1
FE-01312,2007,Bridge,Reinforced Concrete,Rural Midwest,Mild,28,0.0302,Overload,Major,3343759.0,1548304.0,0.463,Sensor alert,0,0,1,1
FE-01313,2009,Building,Steel (A36),Urban Midwest,Moderate,40,0.0552,Fatigue crack,Moderate,2067280.0,586535.0,0.2837,Routine inspection,0,0,1,0
FE-01314,2016,Pipeline,Steel (A36),Urban West,Mild,50,0.0374,Creep,Major,1701772.0,929796.0,0.5464,Routine inspection,0,0,1,0
FE-01315,2015,Pipeline,Prestressed Concrete,Industrial Ohio,Moderate,59,0.0822,Corrosion,Major,1079041.0,408460.0,0.3785,Public report,1,47,1,1
FE-01316,2023,Bridge,Steel (A514 HY),Industrial New Jersey,Moderate,70,0.0625,Corrosion,Minor,1211304.0,87813.0,0.0725,Emergency,0,0,1,0
FE-01317,2007,Pipeline,Steel (A36),Industrial Michigan,Moderate,54,0.0806,Fatigue crack,Moderate,1029675.0,140558.0,0.1365,Routine inspection,1,0,1,0
FE-01318,2008,Bridge,Prestressed Concrete,Coastal Carolina,Severe,63,0.0698,Corrosion,Minor,484224.0,23502.0,0.0485,Sensor alert,0,0,1,0
FE-01319,2008,Building,Aluminium Alloy,Rural South,Mild,38,0.0384,Overload,Major,1324887.0,752946.0,0.5683,Sensor alert,0,0,1,0
FE-01320,2013,Bridge,Timber,Industrial New Jersey,Moderate,61,0.0556,Corrosion,Moderate,2177462.0,483548.0,0.2221,Routine inspection,1,4,0,0
FE-01321,2007,Bridge,Steel (A36),Urban West,Mild,44,0.0309,Corrosion,Major,906225.0,606160.0,0.6689,Sensor alert,1,1,1,1
FE-01322,2013,Bridge,Composite Steel-Concrete,Rural Mountain,Mild,44,0.0242,Fatigue crack,Minor,865788.0,59958.0,0.0693,Routine inspection,0,0,1,0
FE-01323,2007,Pipeline,Steel (A36),Industrial Michigan,Moderate,58,0.0643,Corrosion,Moderate,14559731.0,2239104.0,0.1538,Public report,0,0,1,0
FE-01324,2012,Power Plant,Composite Steel-Concrete,Industrial Michigan,Moderate,14,0.0841,Brittle fracture,Major,994599.0,449738.0,0.4522,Public report,0,0,1,1
FE-01325,2012,Building,Aluminium Alloy,Coastal California,Moderate,30,0.0686,Fatigue crack,Moderate,932891.0,116674.0,0.1251,Public report,1,5,1,0
FE-01326,2017,Bridge,Composite Steel-Concrete,Rural Mountain,Mild,17,0.0272,Fatigue crack,Major,461822.0,154588.0,0.3347,Routine inspection,1,37,1,0
FE-01327,2017,Power Plant,Composite Steel-Concrete,Pacific Northwest,Mild,42,0.0417,Settlement,Catastrophic,2676579.0,1696964.0,0.634,Sensor alert,0,0,0,1
FE-01328,2013,Building,Prestressed Concrete,Rural Midwest,Mild,46,0.0384,Corrosion,Minor,1864993.0,55025.0,0.0295,Sensor alert,0,0,1,0
FE-01329,2005,Pipeline,Composite Steel-Concrete,Rural Midwest,Mild,56,0.04,Buckling,Major,232580.0,95627.0,0.4112,Sensor alert,0,0,1,0
FE-01330,2015,Bridge,Steel (A588 Weathering),Urban Midwest,Moderate,64,0.0331,Fatigue crack,Moderate,2753568.0,617077.0,0.2241,Load test,1,1,1,0
FE-01331,2021,Power Plant,Steel (A588 Weathering),Coastal Texas,Severe,53,0.0422,Erosion,Minor,1296325.0,45297.0,0.0349,Routine inspection,0,0,0,0
FE-01332,2008,Bridge,Steel (A36),Coastal Carolina,Severe,43,0.0443,Corrosion,Moderate,1061095.0,242282.0,0.2283,Public report,0,0,1,0
FE-01333,2018,Bridge,Steel (A588 Weathering),Rural Midwest,Mild,36,0.01,Overload,Minor,1235828.0,76290.0,0.0617,Routine inspection,0,0,1,0
FE-01334,2009,Pipeline,Timber,Industrial Ohio,Moderate,66,0.0357,Corrosion,Major,2038989.0,1083671.0,0.5315,Public report,1,7,0,0
FE-01335,2019,Bridge,Prestressed Concrete,Coastal California,Moderate,54,0.0777,Fatigue crack,Minor,143774.0,9497.0,0.0661,Emergency,0,0,1,0
FE-01336,2015,Bridge,Reinforced Concrete,Rural South,Mild,62,0.0308,Settlement,Minor,753382.0,54015.0,0.0717,Sensor alert,1,12,0,0
FE-01337,2013,Pipeline,Aluminium Alloy,Coastal Carolina,Severe,57,0.0691,Erosion,Major,742665.0,360852.0,0.4859,Routine inspection,1,1,1,0
FE-01338,2014,Building,Prestressed Concrete,Pacific Northwest,Mild,53,0.0321,Brittle fracture,Minor,2018567.0,98521.0,0.0488,Routine inspection,0,0,0,0
FE-01339,2005,Bridge,Steel (A36),Rural Midwest,Mild,30,0.0344,Creep,Minor,2723038.0,160792.0,0.059,Public report,0,0,0,0
FE-01340,2011,Bridge,Steel (A36),Rural Midwest,Mild,47,0.0392,Corrosion,Minor,1043623.0,58268.0,0.0558,Public report,0,0,1,0
FE-01341,2020,Bridge,Prestressed Concrete,Industrial New Jersey,Moderate,15,0.0391,Overload,Moderate,1382640.0,260800.0,0.1886,Sensor alert,0,0,1,0
FE-01342,2022,Building,Reinforced Concrete,Urban Northeast,Moderate,69,0.0803,Corrosion,Moderate,1083530.0,221811.0,0.2047,Sensor alert,0,0,1,0
FE-01343,2018,Bridge,Steel (A588 Weathering),Coastal Texas,Severe,43,0.044,Fatigue crack,Moderate,593580.0,156623.0,0.2639,Routine inspection,1,24,1,0
FE-01344,2019,Power Plant,Timber,Urban West,Mild,35,0.0245,Corrosion,Catastrophic,810291.0,794719.0,0.9808,Sensor alert,1,2,1,1
FE-01345,2017,Pipeline,Prestressed Concrete,Pacific Northwest,Mild,78,0.052,Creep,Moderate,2916483.0,502147.0,0.1722,Public report,0,0,1,0
FE-01346,2021,Bridge,Stainless Steel 316L,Industrial Michigan,Moderate,73,0.0082,Brittle fracture,Minor,8270748.0,594300.0,0.0719,Routine inspection,0,0,1,0
FE-01347,2014,Bridge,Prestressed Concrete,Rural South,Mild,42,0.0349,Corrosion,Moderate,2656382.0,709752.0,0.2672,Public report,0,0,1,0
FE-01348,2017,Pipeline,Steel (A588 Weathering),Industrial Michigan,Moderate,51,0.0158,Corrosion,Moderate,4925522.0,1290262.0,0.262,Routine inspection,0,0,1,0
FE-01349,2016,Pipeline,Composite Steel-Concrete,Urban Northeast,Moderate,32,0.0399,Creep,Moderate,1972216.0,285579.0,0.1448,Routine inspection,0,0,0,0
FE-01350,2014,Power Plant,Prestressed Concrete,Industrial Ohio,Moderate,43,0.0841,Creep,Moderate,174641.0,19153.0,0.1097,Load test,0,0,1,0
FE-01351,2022,Power Plant,Steel (A36),Industrial Michigan,Moderate,41,0.0691,Corrosion,Major,2257806.0,1123199.0,0.4975,Public report,0,0,1,0
FE-01352,2005,Bridge,Steel (A36),Desert Southwest,Mild,29,0.0196,Creep,Moderate,3627906.0,1044022.0,0.2878,Routine inspection,0,0,0,0
FE-01353,2023,Pipeline,Prestressed Concrete,Coastal Carolina,Severe,33,0.1043,Corrosion,Moderate,4178929.0,1242619.0,0.2974,Public report,0,0,0,0
FE-01354,2021,Bridge,Steel (A36),Rural Mountain,Mild,22,0.0115,Brittle fracture,Moderate,447932.0,77266.0,0.1725,Emergency,0,0,1,0
FE-01355,2007,Pipeline,Prestressed Concrete,Coastal Carolina,Severe,76,0.0584,Corrosion,Major,360362.0,230452.0,0.6395,Routine inspection,0,0,1,1
FE-01356,2017,Bridge,Steel (A36),Coastal California,Moderate,44,0.0874,Fatigue crack,Moderate,558651.0,56432.0,0.101,Load test,1,7,0,0
FE-01357,2020,Building,Reinforced Concrete,Pacific Northwest,Mild,54,0.0359,Fatigue crack,Minor,730808.0,22899.0,0.0313,Sensor alert,1,9,0,0
FE-01358,2010,Bridge,Reinforced Concrete,Coastal Texas,Severe,16,0.0746,Corrosion,Moderate,1794137.0,460311.0,0.2566,Sensor alert,0,0,1,0
FE-01359,2023,Pipeline,Prestressed Concrete,Urban Northeast,Moderate,50,0.067,Overload,Moderate,900554.0,187030.0,0.2077,Load test,0,0,0,0
FE-01360,2005,Bridge,Steel (A588 Weathering),Desert Southwest,Mild,33,0.006,Corrosion,Minor,1149341.0,46124.0,0.0401,Sensor alert,1,2,1,0
FE-01361,2021,Bridge,Prestressed Concrete,Coastal California,Moderate,37,0.0406,Buckling,Minor,311560.0,20112.0,0.0646,Sensor alert,0,0,0,0
FE-01362,2011,Bridge,Steel (A36),Desert Southwest,Mild,51,0.0291,Creep,Moderate,554872.0,108778.0,0.196,Routine inspection,1,96,1,0
FE-01363,2017,Bridge,Timber,Industrial Michigan,Moderate,57,0.0427,Corrosion,Moderate,621697.0,140732.0,0.2264,Emergency,0,0,1,0
FE-01364,2015,Power Plant,Reinforced Concrete,Rural Mountain,Mild,15,0.0201,Buckling,Minor,769193.0,43657.0,0.0568,Routine inspection,0,0,1,0
FE-01365,2012,Pipeline,Aluminium Alloy,Rural Mountain,Mild,62,0.0171,Corrosion,Catastrophic,790426.0,532878.0,0.6742,Public report,1,8,1,1
FE-01366,2010,Power Plant,Steel (A36),Coastal Florida,Severe,24,0.0743,Settlement,Moderate,804856.0,107527.0,0.1336,Routine inspection,0,0,1,0
FE-01367,2005,Bridge,Composite Steel-Concrete,Rural South,Mild,29,0.0467,Buckling,Major,564721.0,372688.0,0.66,Public report,1,3,0,1
FE-01368,2023,Bridge,Prestressed Concrete,Coastal Carolina,Severe,61,0.0642,Overload,Minor,695595.0,17599.0,0.0253,Sensor alert,1,11,1,0
FE-01369,2023,Power Plant,Steel (A36),Coastal Florida,Severe,49,0.1336,Brittle fracture,Major,1189660.0,467293.0,0.3928,Sensor alert,0,0,0,0
FE-01370,2020,Bridge,Prestressed Concrete,Industrial Michigan,Moderate,28,0.0601,Overload,Major,2028648.0,833685.0,0.411,Routine inspection,0,0,1,1
FE-01371,2018,Bridge,Composite Steel-Concrete,Industrial Ohio,Moderate,40,0.0697,Corrosion,Major,2614619.0,1589440.0,0.6079,Routine inspection,0,0,1,1
FE-01372,2021,Bridge,Prestressed Concrete,Industrial Michigan,Moderate,44,0.0859,Fatigue crack,Moderate,262879.0,67615.0,0.2572,Routine inspection,1,36,0,0
FE-01373,2013,Pipeline,Reinforced Concrete,Industrial Michigan,Moderate,43,0.0616,Fatigue crack,Moderate,3509281.0,1001593.0,0.2854,Load test,0,0,1,0
FE-01374,2013,Bridge,Reinforced Concrete,Pacific Northwest,Mild,15,0.032,Fatigue crack,Major,755755.0,431201.0,0.5706,Public report,0,0,1,1
FE-01375,2006,Bridge,Steel (A588 Weathering),Rural Midwest,Mild,47,0.0137,Fatigue crack,Major,1447970.0,923548.0,0.6378,Sensor alert,1,12,1,1
FE-01376,2009,Power Plant,Steel (A36),Rural Midwest,Mild,34,0.0445,Brittle fracture,Catastrophic,1048701.0,1284937.0,1.2253,Sensor alert,1,7,1,1
FE-01377,2005,Bridge,Steel (A36),Coastal Carolina,Severe,64,0.0568,Fatigue crack,Minor,10279284.0,653954.0,0.0636,Sensor alert,1,21,1,0
FE-01378,2021,Pipeline,Steel (A36),Desert Southwest,Mild,42,0.0142,Corrosion,Moderate,406992.0,44464.0,0.1093,Routine inspection,0,0,1,0
FE-01379,2016,Bridge,Reinforced Concrete,Urban Northeast,Moderate,35,0.0329,Brittle fracture,Moderate,1470517.0,242065.0,0.1646,Routine inspection,0,0,1,0
FE-01380,2021,Building,Steel (A36),Industrial New Jersey,Moderate,35,0.0387,Buckling,Major,726180.0,389540.0,0.5364,Public report,0,0,0,0
FE-01381,2012,Building,Composite Steel-Concrete,Coastal Carolina,Severe,58,0.0495,Erosion,Moderate,3771693.0,772659.0,0.2049,Public report,0,0,1,0
FE-01382,2009,Power Plant,Steel (A36),Rural Mountain,Mild,49,0.0115,Corrosion,Moderate,4343295.0,485145.0,0.1117,Load test,0,0,1,0
FE-01383,2016,Power Plant,Prestressed Concrete,Industrial New Jersey,Moderate,55,0.1045,Fatigue crack,Moderate,844043.0,207325.0,0.2456,Sensor alert,0,0,1,0
FE-01384,2005,Bridge,Steel (A36),Pacific Northwest,Mild,47,0.0421,Corrosion,Major,1598785.0,459105.0,0.2872,Sensor alert,0,0,1,1
FE-01385,2017,Building,Reinforced Concrete,Coastal Florida,Severe,56,0.1375,Fatigue crack,Major,912539.0,410792.0,0.4502,Sensor alert,0,0,0,1
FE-01386,2021,Bridge,Steel (A36),Rural South,Mild,60,0.0558,Corrosion,Minor,1264529.0,40082.0,0.0317,Load test,0,0,0,0
FE-01387,2017,Bridge,Steel (A588 Weathering),Coastal Carolina,Severe,30,0.0464,Overload,Moderate,395652.0,106037.0,0.268,Load test,0,0,0,0
FE-01388,2012,Power Plant,Prestressed Concrete,Urban West,Mild,34,0.0236,Corrosion,Minor,2166136.0,96180.0,0.0444,Load test,0,0,0,0
FE-01389,2009,Bridge,Reinforced Concrete,Coastal Texas,Severe,24,0.0769,Corrosion,Moderate,1171420.0,199513.0,0.1703,Public report,0,0,1,0
FE-01390,2016,Pipeline,Composite Steel-Concrete,Rural Midwest,Mild,77,0.0323,Brittle fracture,Minor,241813.0,17463.0,0.0722,Routine inspection,0,0,1,0
FE-01391,2006,Power Plant,Reinforced Concrete,Rural Mountain,Mild,85,0.0287,Creep,Moderate,1129097.0,208255.0,0.1844,Routine inspection,0,0,1,0
FE-01392,2018,Bridge,Steel (A36),Urban Midwest,Moderate,52,0.0426,Overload,Major,1319511.0,444725.0,0.337,Routine inspection,1,19,1,0
FE-01393,2016,Bridge,Steel (A588 Weathering),Rural Midwest,Mild,41,0.0179,Fatigue crack,Moderate,10392356.0,2201087.0,0.2118,Routine inspection,1,6,0,0
FE-01394,2018,Building,FRP Composite,Urban Northeast,Moderate,43,0.037,Corrosion,Major,2626404.0,1114378.0,0.4243,Sensor alert,0,0,1,1
FE-01395,2005,Bridge,Steel (A36),Rural Mountain,Mild,49,0.0101,Corrosion,Minor,5366208.0,198942.0,0.0371,Load test,0,0,1,0
FE-01396,2023,Power Plant,Steel (A588 Weathering),Urban Northeast,Moderate,41,0.0406,Fatigue crack,Minor,5801622.0,329953.0,0.0569,Emergency,0,0,1,0
FE-01397,2016,Building,Steel (A36),Coastal Texas,Severe,41,0.1337,Creep,Catastrophic,1146475.0,711538.0,0.6206,Routine inspection,0,0,1,0
FE-01398,2008,Bridge,Prestressed Concrete,Coastal Florida,Severe,35,0.1443,Creep,Minor,477537.0,31286.0,0.0655,Routine inspection,0,0,1,0
FE-01399,2020,Bridge,Timber,Pacific Northwest,Mild,52,0.0491,Brittle fracture,Major,121448.0,33233.0,0.2736,Load test,0,0,0,1
FE-01400,2023,Pipeline,Reinforced Concrete,Industrial Michigan,Moderate,47,0.0413,Buckling,Major,4180319.0,2433428.0,0.5821,Emergency,0,0,0,1
FE-01401,2019,Bridge,Reinforced Concrete,Industrial Michigan,Moderate,59,0.0396,Overload,Moderate,651401.0,91559.0,0.1406,Sensor alert,0,0,0,0
FE-01402,2021,Bridge,Reinforced Concrete,Industrial Ohio,Moderate,34,0.0464,Fatigue crack,Moderate,361955.0,66766.0,0.1845,Sensor alert,1,8,1,0
FE-01403,2011,Power Plant,Timber,Urban Northeast,Moderate,37,0.0802,Fatigue crack,Major,6967753.0,4336115.0,0.6223,Public report,0,0,1,1
FE-01404,2020,Building,Steel (A36),Pacific Northwest,Mild,22,0.0265,Brittle fracture,Minor,2255918.0,73723.0,0.0327,Emergency,0,0,1,0
FE-01405,2007,Pipeline,Steel (A36),Industrial Michigan,Moderate,54,0.0313,Fatigue crack,Moderate,607517.0,128774.0,0.212,Routine inspection,1,21,1,0
FE-01406,2012,Bridge,Steel (A514 HY),Desert Southwest,Mild,39,0.0133,Erosion,Minor,665559.0,26791.0,0.0403,Routine inspection,0,0,0,0
FE-01407,2009,Bridge,Prestressed Concrete,Rural Mountain,Mild,57,0.0241,Fatigue crack,Major,882910.0,594255.0,0.6731,Sensor alert,0,0,1,1
FE-01408,2018,Building,Reinforced Concrete,Coastal Carolina,Severe,26,0.0776,Corrosion,Moderate,3781489.0,693979.0,0.1835,Public report,0,0,1,0
FE-01409,2013,Building,Reinforced Concrete,Pacific Northwest,Mild,71,0.0256,Settlement,Major,1011565.0,586891.0,0.5802,Sensor alert,0,0,1,0
FE-01410,2008,Pipeline,Stainless Steel 316L,Industrial Michigan,Moderate,40,0.0071,Fatigue crack,Moderate,73194.0,11298.0,0.1544,Routine inspection,0,0,1,0
FE-01411,2013,Building,Steel (A514 HY),Rural Mountain,Mild,55,0.0164,Fatigue crack,Moderate,597142.0,65123.0,0.1091,Routine inspection,1,8,1,0
FE-01412,2019,Pipeline,Steel (A36),Coastal Florida,Severe,26,0.054,Creep,Minor,667669.0,41331.0,0.0619,Routine inspection,0,0,1,0
