date,commodity,mqi,supply_disruption_prob,substitution_elasticity,green_premium_per_kg,carbon_intensity_virgin,carbon_intensity_recycled,herfindahl_index,mqi_5d_trend,mqi_21d_trend,mqi_63d_trend
2014-04-21,Cobalt_Index,73.77,0.4726,0.6359,4.164,22.21,11.83,0.451,-0.24,-1.94,0.44
2014-04-22,Cobalt_Index,74.33,0.4685,0.6622,4.089,21.05,11.88,0.4508,0.61,-1.34,0.8
2014-04-23,Cobalt_Index,74.25,0.4787,0.6436,4.504,21.58,12.21,0.4566,0.24,-1.57,0.95
2014-04-24,Cobalt_Index,74.2,0.475,0.6321,4.078,21.78,11.99,0.4412,-0.3,-1.2,-0.23
2014-04-25,Cobalt_Index,74.32,0.4773,0.6489,4.168,21.83,11.73,0.4543,0.04,-0.91,-0.45
2014-04-28,Cobalt_Index,73.95,0.4777,0.6534,4.198,21.17,12.34,0.4505,0.18,-1.03,-0.88
2014-04-29,Cobalt_Index,73.56,0.4764,0.6833,4.307,21.82,11.14,0.4451,-0.77,-1.9,-0.58
2014-04-30,Cobalt_Index,74.57,0.4888,0.675,4.191,22.26,11.66,0.4475,0.32,-0.49,0.77
2014-05-01,Cobalt_Index,75.09,0.4885,0.5999,4.171,22.39,11.55,0.4427,0.89,-0.37,1.39
2014-05-02,Cobalt_Index,75.67,0.4864,0.6582,3.94,22.94,12.25,0.4474,1.35,0.37,1.85
2014-05-05,Cobalt_Index,75.58,0.4885,0.6267,4.198,21.19,11.71,0.4534,1.63,1.17,1.8
2014-05-06,Cobalt_Index,75.27,0.4947,0.6734,4.03,21.47,12.06,0.4462,1.71,0.37,2.15
2014-05-07,Cobalt_Index,75.37,0.4892,0.6456,4.2,21.8,11.38,0.4428,0.8,0.36,1.54
2014-05-08,Cobalt_Index,74.51,0.4945,0.6404,3.859,22.31,12.45,0.4528,-0.58,-0.63,1.59
2014-05-09,Cobalt_Index,74.42,0.5062,0.6675,4.027,22.12,12.24,0.454,-1.25,-0.06,1.47
2014-05-12,Cobalt_Index,74.63,0.5057,0.6175,4.091,21.64,11.58,0.4506,-0.95,0.64,1.12
2014-05-13,Cobalt_Index,75.31,0.5013,0.6311,4.076,22.33,11.94,0.4516,0.04,1.3,1.85
2014-05-14,Cobalt_Index,74.84,0.5249,0.6365,4.005,21.77,12.08,0.4487,-0.53,1.12,1.22
2014-05-15,Cobalt_Index,75.04,0.5292,0.649,4.107,22.32,11.77,0.4468,0.53,1.03,1.28
2014-05-16,Cobalt_Index,74.94,0.5308,0.6569,4.061,21.23,13.01,0.443,0.52,0.44,0.57
2014-05-19,Cobalt_Index,75.1,0.5422,0.6744,3.882,21.38,11.49,0.4446,0.47,0.82,1.17
2014-05-20,Cobalt_Index,75.32,0.5439,0.6576,4.284,22.56,11.64,0.4441,0.01,1.55,1.49
2014-05-21,Cobalt_Index,75.01,0.5594,0.6176,4.141,21.81,12.19,0.4591,0.17,0.68,1.52
2014-05-22,Cobalt_Index,74.82,0.5327,0.6263,3.883,21.53,11.74,0.4473,-0.22,0.57,1.66
2014-05-23,Cobalt_Index,74.58,0.5208,0.6518,4.023,22.35,11.65,0.4543,-0.36,0.38,1.43
2014-05-26,Cobalt_Index,73.78,0.5232,0.6344,4.145,22.05,12.46,0.4506,-1.32,-0.54,0.65
2014-05-27,Cobalt_Index,73.38,0.5166,0.6421,4.133,21.83,12.11,0.448,-1.94,-0.57,-0.5
2014-05-28,Cobalt_Index,73.97,0.5303,0.6561,4.0,22.35,12.42,0.4548,-1.04,0.41,-0.38
2014-05-29,Cobalt_Index,74.23,0.5358,0.6579,4.321,21.6,11.62,0.4511,-0.59,-0.34,-1.02
2014-05-30,Cobalt_Index,73.92,0.5265,0.6812,4.309,21.95,11.92,0.4416,-0.66,-1.17,-1.76
2014-06-02,Cobalt_Index,73.58,0.5351,0.6467,4.062,22.58,11.87,0.443,-0.2,-2.09,-1.66
2014-06-03,Cobalt_Index,72.59,0.5227,0.6646,3.979,22.3,11.65,0.4475,-0.79,-2.99,-2.59
2014-06-04,Cobalt_Index,72.6,0.5481,0.6259,3.926,21.92,12.01,0.4534,-1.37,-2.67,-2.79
2014-06-05,Cobalt_Index,73.02,0.5538,0.5991,4.182,21.6,12.09,0.4539,-1.21,-2.35,-3.16
2014-06-06,Cobalt_Index,73.68,0.5533,0.6134,4.035,21.08,11.81,0.4408,-0.24,-0.83,-2.05
2014-06-09,Cobalt_Index,73.83,0.5491,0.6518,3.988,21.6,11.87,0.448,0.25,-0.59,-2.51
2014-06-10,Cobalt_Index,74.08,0.5463,0.6623,4.342,20.98,12.15,0.4478,1.49,-0.55,-2.66
2014-06-11,Cobalt_Index,74.29,0.5448,0.6114,3.884,22.37,11.69,0.4445,1.69,-1.02,-2.13
2014-06-12,Cobalt_Index,74.15,0.5502,0.6461,4.046,22.63,11.7,0.4555,1.13,-0.69,-2.95
2014-06-13,Cobalt_Index,74.69,0.55,0.6536,4.021,21.85,12.17,0.4598,1.01,-0.35,-1.86
2014-06-16,Cobalt_Index,74.69,0.5378,0.6575,3.977,21.99,12.22,0.4483,0.86,-0.25,-2.0
2014-06-17,Cobalt_Index,74.33,0.5495,0.6322,4.251,21.94,11.85,0.438,0.25,-0.77,-1.65
2014-06-18,Cobalt_Index,73.87,0.5644,0.5901,4.014,21.39,12.25,0.4468,-0.42,-1.45,-1.84
2014-06-19,Cobalt_Index,74.11,0.5666,0.6247,4.033,22.31,11.68,0.4585,-0.04,-0.9,-1.56
2014-06-20,Cobalt_Index,73.56,0.56,0.6344,4.194,22.69,11.95,0.4529,-1.13,-1.26,-2.26
2014-06-23,Cobalt_Index,73.02,0.5705,0.6914,3.951,22.62,12.05,0.4446,-1.67,-1.56,-2.38
2014-06-24,Cobalt_Index,73.01,0.5772,0.6665,4.252,22.3,11.5,0.4553,-1.32,-0.77,-2.22
2014-06-25,Cobalt_Index,73.06,0.578,0.666,4.274,22.32,11.89,0.4407,-0.81,-0.32,-1.92
2014-06-26,Cobalt_Index,72.88,0.5779,0.6519,3.849,22.4,12.93,0.4496,-1.23,-1.09,-2.58
2014-06-27,Cobalt_Index,73.28,0.5777,0.6435,4.152,22.43,12.49,0.4403,-0.28,-0.95,-1.78
2014-06-30,Cobalt_Index,73.18,0.5827,0.627,4.117,21.39,12.67,0.4551,0.16,-0.74,-2.28
2014-07-01,Cobalt_Index,74.37,0.5721,0.6757,4.124,22.61,11.77,0.4511,1.36,0.79,-0.93
2014-07-02,Cobalt_Index,74.49,0.5638,0.6636,4.185,21.59,12.09,0.4453,1.43,1.9,0.08
2014-07-03,Cobalt_Index,74.69,0.568,0.6268,4.173,21.25,11.63,0.4538,1.81,2.09,-0.21
2014-07-04,Cobalt_Index,74.78,0.5618,0.6378,3.937,21.77,11.73,0.4535,1.5,1.76,-0.23
2014-07-07,Cobalt_Index,74.18,0.5622,0.6405,4.298,21.79,12.54,0.4462,1.0,0.5,-0.96
2014-07-08,Cobalt_Index,74.37,0.5639,0.6287,4.243,22.5,12.14,0.4554,0.0,0.54,-0.11
2014-07-09,Cobalt_Index,74.08,0.5607,0.6374,3.94,22.27,11.72,0.4398,-0.41,0.0,0.09
2014-07-10,Cobalt_Index,74.04,0.5611,0.6778,4.116,21.39,12.05,0.4461,-0.65,-0.25,0.03
2014-07-11,Cobalt_Index,73.39,0.5677,0.628,4.027,21.16,11.63,0.4528,-1.39,-0.76,-0.33
2014-07-14,Cobalt_Index,73.45,0.5649,0.6673,4.07,22.1,11.94,0.4489,-0.73,-1.24,-0.56
2014-07-15,Cobalt_Index,73.05,0.5666,0.6528,4.093,21.48,12.15,0.4507,-1.32,-1.64,-1.45
2014-07-16,Cobalt_Index,72.19,0.5682,0.6234,4.119,21.22,11.99,0.4436,-1.89,-2.14,-2.09
2014-07-17,Cobalt_Index,71.91,0.5609,0.6354,4.108,22.87,12.27,0.4514,-2.13,-1.96,-1.86
2014-07-18,Cobalt_Index,71.83,0.5773,0.6822,4.054,21.1,12.28,0.4457,-1.56,-2.28,-2.5
2014-07-21,Cobalt_Index,72.43,0.5814,0.6137,4.064,21.89,12.38,0.4494,-1.02,-1.13,-1.82
2014-07-22,Cobalt_Index,72.98,0.6028,0.6539,4.02,21.8,11.79,0.4465,-0.07,-0.04,-1.22
2014-07-23,Cobalt_Index,73.61,0.614,0.6535,3.989,21.85,12.0,0.4542,1.42,0.6,-0.71
2014-07-24,Cobalt_Index,73.89,0.6156,0.6378,4.115,21.56,11.83,0.4528,1.98,0.83,-0.06
2014-07-25,Cobalt_Index,73.27,0.6028,0.6752,3.985,21.69,12.23,0.4502,1.44,0.39,-0.29
2014-07-28,Cobalt_Index,73.15,0.6128,0.6277,4.063,21.94,11.94,0.4556,0.72,-0.13,-1.42
2014-07-29,Cobalt_Index,72.92,0.6136,0.694,4.0,21.59,11.34,0.4457,-0.06,-0.26,-2.17
2014-07-30,Cobalt_Index,73.5,0.622,0.6617,4.206,21.73,11.65,0.4525,-0.11,-0.87,-2.17
2014-07-31,Cobalt_Index,75.05,0.6095,0.6237,4.196,22.13,11.75,0.4454,1.16,0.56,-0.53
2014-08-01,Cobalt_Index,74.13,0.6094,0.6371,3.923,21.99,12.38,0.4547,0.86,-0.56,-1.14
2014-08-04,Cobalt_Index,74.81,0.6028,0.6359,4.113,22.92,12.25,0.4524,1.66,0.03,-0.56
2014-08-05,Cobalt_Index,74.09,0.5999,0.6492,3.834,22.96,12.23,0.4448,1.17,-0.09,-0.42
2014-08-06,Cobalt_Index,73.85,0.609,0.6289,4.045,22.09,12.63,0.4414,0.35,-0.52,-0.57
2014-08-07,Cobalt_Index,73.67,0.5945,0.6573,3.837,21.83,11.77,0.4488,-1.38,-0.41,-0.96
2014-08-08,Cobalt_Index,73.22,0.5923,0.6814,3.953,22.04,11.98,0.4531,-0.91,-0.82,-2.09
2014-08-11,Cobalt_Index,72.77,0.59,0.6562,4.293,22.49,11.22,0.4452,-2.04,-0.62,-2.07
2014-08-12,Cobalt_Index,73.55,0.5878,0.632,4.057,21.49,12.13,0.4555,-0.54,0.1,-1.49
2014-08-13,Cobalt_Index,72.87,0.5863,0.624,3.889,22.26,11.82,0.4522,-0.98,-0.18,-2.07
2014-08-14,Cobalt_Index,72.55,0.5886,0.6472,4.185,20.79,11.32,0.4623,-1.12,0.36,-2.55
2014-08-15,Cobalt_Index,71.06,0.6017,0.6341,4.376,22.03,12.27,0.4554,-2.16,-0.85,-4.26
2014-08-18,Cobalt_Index,71.4,0.5945,0.6678,4.039,22.18,12.03,0.4516,-1.37,-0.43,-3.61
2014-08-19,Cobalt_Index,71.65,0.608,0.6354,4.082,21.95,12.1,0.4526,-1.9,-0.78,-3.17
2014-08-20,Cobalt_Index,71.54,0.5964,0.6795,4.147,22.12,11.81,0.4483,-1.33,-1.44,-3.04
2014-08-21,Cobalt_Index,71.36,0.6191,0.6755,3.856,22.02,12.31,0.4583,-1.19,-2.25,-2.42
2014-08-22,Cobalt_Index,70.89,0.6054,0.6567,3.98,21.33,11.85,0.4468,-0.17,-3.0,-2.49
2014-08-25,Cobalt_Index,70.73,0.6009,0.6753,4.137,22.73,12.39,0.449,-0.67,-2.54,-3.24
2014-08-26,Cobalt_Index,70.73,0.604,0.6291,3.953,21.45,11.91,0.4534,-0.92,-2.42,-3.5
2014-08-27,Cobalt_Index,70.4,0.6117,0.6796,4.179,22.24,11.16,0.4439,-1.14,-2.52,-3.52
2014-08-28,Cobalt_Index,70.09,0.6094,0.6703,3.841,22.37,11.8,0.4393,-1.27,-3.41,-3.49
2014-08-29,Cobalt_Index,69.93,0.617,0.6407,4.02,21.17,12.2,0.4483,-0.96,-5.12,-2.66
2014-09-01,Cobalt_Index,70.82,0.6,0.6556,4.17,23.01,12.11,0.4471,0.09,-3.31,-1.78
2014-09-02,Cobalt_Index,71.04,0.5985,0.6353,3.912,22.96,11.72,0.4529,0.31,-3.77,-1.98
2014-09-03,Cobalt_Index,71.17,0.609,0.6344,3.878,22.26,12.12,0.4455,0.77,-2.92,-2.51
2014-09-04,Cobalt_Index,71.45,0.6072,0.6509,4.386,22.21,11.59,0.4511,1.36,-2.4,-2.38
2014-09-05,Cobalt_Index,71.48,0.6016,0.6292,3.966,22.33,12.2,0.4503,1.55,-2.19,-2.6
2014-09-08,Cobalt_Index,72.2,0.596,0.6169,4.104,21.61,11.92,0.4565,1.38,-1.02,-2.09
2014-09-09,Cobalt_Index,72.33,0.6039,0.6521,4.275,22.18,12.43,0.4607,1.29,-0.44,-1.82
2014-09-10,Cobalt_Index,72.5,0.5808,0.6416,4.067,21.93,11.46,0.4482,1.33,-1.05,-2.19
2014-09-11,Cobalt_Index,72.21,0.5881,0.6544,3.968,22.63,11.97,0.4509,0.76,-0.66,-2.48
2014-09-12,Cobalt_Index,71.35,0.5926,0.6025,4.188,21.82,11.99,0.4428,-0.13,-1.2,-2.98
2014-09-15,Cobalt_Index,71.16,0.5866,0.6631,4.078,22.13,12.3,0.4427,-1.04,0.1,-2.71
2014-09-16,Cobalt_Index,70.81,0.5946,0.6478,4.039,22.5,12.35,0.4518,-1.52,-0.59,-3.3
2014-09-17,Cobalt_Index,71.37,0.5933,0.6575,4.338,21.86,12.06,0.4513,-1.13,-0.28,-2.19
2014-09-18,Cobalt_Index,70.88,0.587,0.628,4.264,22.06,12.23,0.4503,-1.33,-0.66,-2.14
2014-09-19,Cobalt_Index,71.24,0.597,0.6162,4.175,21.55,12.23,0.4454,-0.11,-0.12,-1.77
2014-09-22,Cobalt_Index,70.47,0.5995,0.6356,4.093,22.51,11.46,0.4537,-0.69,-0.42,-2.59
2014-09-23,Cobalt_Index,70.75,0.5895,0.6773,3.987,21.34,11.74,0.4566,-0.06,0.02,-2.13
2014-09-24,Cobalt_Index,70.69,0.5872,0.6457,4.227,21.71,11.97,0.4556,-0.68,-0.04,-2.59
2014-09-25,Cobalt_Index,71.11,0.5974,0.6637,4.276,21.21,12.36,0.4418,0.23,0.71,-2.07
2014-09-26,Cobalt_Index,71.49,0.5841,0.6435,3.73,21.76,12.45,0.4456,0.25,1.4,-2.88
2014-09-29,Cobalt_Index,72.11,0.5784,0.6833,3.998,21.56,11.81,0.4579,1.64,2.18,-2.38
2014-09-30,Cobalt_Index,72.01,0.5692,0.6548,4.002,22.62,11.77,0.451,1.26,1.19,-2.68
2014-10-01,Cobalt_Index,72.15,0.5651,0.6577,4.179,21.76,11.72,0.4566,1.46,1.11,-2.63
2014-10-02,Cobalt_Index,72.37,0.5794,0.6422,3.871,21.81,12.15,0.4553,1.26,1.2,-1.81
2014-10-03,Cobalt_Index,72.09,0.5724,0.6198,4.114,22.28,11.98,0.4416,0.6,0.64,-2.28
2014-10-06,Cobalt_Index,72.14,0.5687,0.6272,4.005,21.86,11.81,0.4469,0.03,0.66,-1.94
2014-10-07,Cobalt_Index,72.45,0.5776,0.633,3.99,22.24,12.2,0.4447,0.44,0.25,-1.59
2014-10-08,Cobalt_Index,72.82,0.5721,0.6651,4.283,22.4,11.89,0.4458,0.67,0.49,-0.57
2014-10-09,Cobalt_Index,72.74,0.5787,0.668,4.141,21.66,12.06,0.4466,0.37,0.24,-0.71
2014-10-10,Cobalt_Index,72.4,0.5695,0.6589,4.07,22.26,12.45,0.4549,0.31,0.19,-0.65
2014-10-13,Cobalt_Index,71.88,0.5601,0.6631,4.188,21.28,12.66,0.4553,-0.26,0.53,-0.31
2014-10-14,Cobalt_Index,73.02,0.5628,0.6342,4.127,22.07,12.2,0.4469,0.57,1.86,1.11
2014-10-15,Cobalt_Index,73.17,0.5761,0.6212,4.203,22.98,11.86,0.4465,0.35,2.36,1.34
2014-10-16,Cobalt_Index,73.48,0.5751,0.6566,4.295,21.95,12.28,0.4543,0.74,2.11,1.05
2014-10-17,Cobalt_Index,73.86,0.5736,0.6513,3.99,21.72,11.79,0.446,1.46,2.98,0.88
2014-10-20,Cobalt_Index,73.46,0.5668,0.6538,4.205,21.92,11.97,0.4451,1.58,2.22,-0.15
2014-10-21,Cobalt_Index,74.33,0.5681,0.5982,4.17,21.33,11.73,0.4514,1.31,3.86,0.44
2014-10-22,Cobalt_Index,74.8,0.5668,0.6384,4.26,21.93,11.82,0.4555,1.63,4.05,1.53
2014-10-23,Cobalt_Index,74.46,0.5722,0.628,4.212,22.32,11.67,0.4512,0.98,3.77,1.31
2014-10-24,Cobalt_Index,74.45,0.5756,0.6512,3.969,22.14,12.61,0.4504,0.59,3.34,1.53
2014-10-27,Cobalt_Index,75.13,0.5846,0.6579,4.085,21.91,12.19,0.4465,1.67,3.64,1.63
2014-10-28,Cobalt_Index,74.91,0.5841,0.6185,4.192,21.86,12.11,0.4486,0.58,2.8,-0.14
2014-10-29,Cobalt_Index,74.71,0.583,0.6223,4.036,21.25,12.45,0.4522,-0.09,2.7,0.58
2014-10-30,Cobalt_Index,74.64,0.5756,0.6759,4.199,21.85,12.44,0.4549,0.18,2.49,-0.17
2014-10-31,Cobalt_Index,73.67,0.5844,0.6513,3.996,22.34,11.63,0.4461,-0.78,1.3,-0.42
2014-11-03,Cobalt_Index,73.4,0.5722,0.622,4.038,21.97,12.25,0.4522,-1.73,1.31,-0.45
2014-11-04,Cobalt_Index,73.75,0.5708,0.6622,4.099,21.23,11.46,0.4492,-1.16,1.61,0.08
2014-11-05,Cobalt_Index,74.63,0.5812,0.697,3.751,22.27,11.61,0.4423,-0.08,2.18,1.41
2014-11-06,Cobalt_Index,74.95,0.5745,0.6447,4.252,21.55,11.96,0.4594,0.31,2.13,2.18
2014-11-07,Cobalt_Index,74.32,0.5751,0.6565,4.276,22.12,12.03,0.451,0.65,1.58,0.77
2014-11-10,Cobalt_Index,75.68,0.5868,0.6699,3.993,21.99,12.31,0.4484,2.28,3.28,2.81
2014-11-11,Cobalt_Index,75.54,0.587,0.6372,4.143,21.34,12.69,0.4552,1.79,3.66,2.99
2014-11-12,Cobalt_Index,75.52,0.5764,0.6849,4.302,22.39,11.99,0.4548,0.89,2.5,4.46
2014-11-13,Cobalt_Index,75.63,0.5796,0.6707,4.121,21.08,12.02,0.4516,0.68,2.46,4.23
2014-11-14,Cobalt_Index,75.35,0.579,0.639,4.311,21.57,12.12,0.4504,1.03,1.87,3.7
2014-11-17,Cobalt_Index,74.76,0.5795,0.6367,4.208,22.55,12.03,0.4546,-0.92,0.9,3.22
2014-11-18,Cobalt_Index,75.17,0.5851,0.6259,4.037,22.09,12.05,0.4504,-0.37,1.71,3.81
2014-11-19,Cobalt_Index,75.45,0.5853,0.6516,4.041,22.53,12.21,0.4459,-0.07,1.12,4.56
2014-11-20,Cobalt_Index,75.09,0.5888,0.6357,4.116,21.8,12.02,0.4506,-0.54,0.29,4.36
2014-11-21,Cobalt_Index,75.22,0.5832,0.6189,4.297,21.37,12.2,0.4475,-0.13,0.76,4.49
2014-11-24,Cobalt_Index,75.21,0.5748,0.6452,4.096,21.73,12.28,0.4616,0.45,0.76,4.81
2014-11-25,Cobalt_Index,74.61,0.5667,0.6628,3.751,22.16,11.83,0.4542,-0.56,-0.52,4.52
2014-11-26,Cobalt_Index,74.55,0.5634,0.631,4.173,22.01,11.64,0.4549,-0.9,-0.36,4.62
2014-11-27,Cobalt_Index,75.43,0.5577,0.638,4.362,21.25,11.68,0.4564,0.34,0.72,4.61
2014-11-28,Cobalt_Index,75.21,0.5543,0.6473,4.144,21.81,11.84,0.4479,-0.01,0.57,4.17
2014-12-01,Cobalt_Index,75.31,0.544,0.6801,4.031,21.94,11.8,0.4538,0.1,1.64,4.14
2014-12-02,Cobalt_Index,75.67,0.5461,0.6858,3.837,22.03,11.2,0.4547,1.06,2.27,4.22
2014-12-03,Cobalt_Index,74.73,0.5563,0.6683,4.035,22.09,11.57,0.4465,0.18,0.98,3.25
2014-12-04,Cobalt_Index,74.21,0.5711,0.6292,4.13,21.2,11.61,0.4462,-1.22,-0.42,2.01
2014-12-05,Cobalt_Index,74.58,0.572,0.6487,4.109,21.79,12.1,0.4462,-0.63,-0.37,2.25
2014-12-08,Cobalt_Index,74.46,0.5722,0.6426,3.928,21.03,11.56,0.4454,-0.85,0.14,1.96
2014-12-09,Cobalt_Index,74.09,0.5688,0.6341,4.072,21.39,11.91,0.4511,-1.58,-1.59,1.88
2014-12-10,Cobalt_Index,73.92,0.5745,0.6205,4.042,21.89,12.26,0.4507,-0.81,-1.62,2.57
2014-12-11,Cobalt_Index,73.71,0.5601,0.6443,3.852,22.49,11.91,0.4505,-0.5,-1.81,2.55
2014-12-12,Cobalt_Index,73.38,0.5588,0.6275,4.13,21.71,12.14,0.4529,-1.2,-2.25,2.57
2014-12-15,Cobalt_Index,72.33,0.5418,0.6265,4.182,22.24,12.44,0.4558,-2.13,-3.02,0.96
2014-12-16,Cobalt_Index,72.84,0.5465,0.6584,4.2,22.45,12.81,0.4492,-1.25,-1.92,1.96
2014-12-17,Cobalt_Index,73.3,0.5457,0.667,4.117,21.86,12.03,0.4526,-0.62,-1.87,2.06
2014-12-18,Cobalt_Index,73.73,0.544,0.6321,4.081,21.88,11.69,0.4494,0.02,-1.72,3.26
2014-12-19,Cobalt_Index,73.05,0.5424,0.6591,3.957,21.75,11.66,0.454,-0.33,-2.04,2.3
2014-12-22,Cobalt_Index,72.77,0.5413,0.6612,3.937,21.75,12.67,0.449,0.44,-2.45,2.08
2014-12-23,Cobalt_Index,72.19,0.5367,0.6238,4.063,22.05,11.54,0.4524,-0.65,-3.02,1.08
2014-12-24,Cobalt_Index,72.54,0.5294,0.6516,4.257,21.99,11.56,0.451,-0.76,-2.07,1.05
2014-12-25,Cobalt_Index,72.98,0.5292,0.6588,4.169,22.28,11.77,0.4486,-0.75,-1.57,0.87
2014-12-26,Cobalt_Index,73.37,0.5345,0.6898,4.091,22.05,11.63,0.4552,0.32,-2.06,1.36
2014-12-29,Cobalt_Index,73.47,0.5419,0.626,4.073,21.69,11.9,0.4486,0.7,-1.74,1.32
2014-12-30,Cobalt_Index,73.65,0.538,0.6564,4.089,22.07,12.23,0.4486,1.46,-1.66,1.28
2014-12-31,Cobalt_Index,73.5,0.5271,0.6553,4.092,22.71,11.76,0.452,0.96,-2.17,1.41
2015-01-01,Cobalt_Index,74.44,0.5297,0.6728,4.062,22.22,11.55,0.447,1.46,-0.29,2.3
2015-01-02,Cobalt_Index,74.47,0.5374,0.6759,3.959,22.48,13.05,0.4447,1.1,0.26,2.02
2015-01-05,Cobalt_Index,74.14,0.5384,0.6281,4.172,21.79,11.82,0.4565,0.67,-0.44,1.32
2015-01-06,Cobalt_Index,74.4,0.5445,0.6751,3.9,22.27,12.13,0.457,0.75,-0.06,1.66
2015-01-07,Cobalt_Index,74.15,0.5341,0.6683,4.06,21.51,12.25,0.4476,0.65,0.06,1.75
2015-01-08,Cobalt_Index,74.01,0.5258,0.6518,4.03,22.43,11.81,0.4542,-0.43,0.09,2.13
2015-01-09,Cobalt_Index,73.93,0.5207,0.6761,4.079,21.6,12.08,0.4538,-0.54,0.22,0.91
2015-01-12,Cobalt_Index,73.55,0.5138,0.6305,4.106,21.35,11.98,0.4414,-0.59,0.17,0.38
2015-01-13,Cobalt_Index,73.52,0.5249,0.6522,4.252,22.6,11.4,0.4508,-0.88,1.19,0.04
2015-01-14,Cobalt_Index,72.56,0.5277,0.6597,4.084,23.01,11.65,0.4453,-1.59,-0.28,-1.3
2015-01-15,Cobalt_Index,73.57,0.5197,0.6447,4.098,21.61,11.75,0.4577,-0.44,0.27,0.11
2015-01-16,Cobalt_Index,72.93,0.5255,0.6485,4.152,22.32,11.66,0.4482,-1.0,-0.8,-1.4
2015-01-19,Cobalt_Index,72.67,0.5178,0.6549,4.324,22.17,12.67,0.4522,-0.88,-0.38,-2.13
2015-01-20,Cobalt_Index,73.16,0.5242,0.5982,4.054,22.17,11.57,0.4463,-0.36,0.39,-1.3
2015-01-21,Cobalt_Index,73.26,0.5379,0.6513,4.338,22.59,12.46,0.4573,0.7,1.07,-1.19
2015-01-22,Cobalt_Index,72.77,0.5417,0.6626,3.926,21.79,12.0,0.4497,-0.8,0.23,-2.36
2015-01-23,Cobalt_Index,73.07,0.5469,0.6809,3.835,21.92,11.92,0.4494,0.14,0.09,-1.84
2015-01-26,Cobalt_Index,72.76,0.5585,0.642,4.153,22.1,11.99,0.4442,0.09,-0.61,-1.95
2015-01-27,Cobalt_Index,72.78,0.5597,0.6464,4.132,21.99,11.89,0.4502,-0.38,-0.69,-1.86
2015-01-28,Cobalt_Index,72.71,0.563,0.6541,3.897,21.97,11.67,0.4539,-0.55,-0.94,-0.96
2015-01-29,Cobalt_Index,72.22,0.5648,0.6289,4.118,21.68,11.28,0.4394,-0.55,-1.28,-1.18
2015-01-30,Cobalt_Index,72.74,0.5621,0.6346,3.841,22.09,12.52,0.4544,-0.33,-1.7,-1.01
2015-02-02,Cobalt_Index,72.63,0.5595,0.6242,4.088,21.72,11.76,0.4523,-0.13,-1.84,-2.0
2015-02-03,Cobalt_Index,72.78,0.5714,0.6772,4.15,22.36,12.04,0.4485,0.0,-1.36,-2.17
2015-02-04,Cobalt_Index,73.11,0.5725,0.6927,4.201,21.49,11.41,0.4577,0.4,-1.29,-1.21
2015-02-05,Cobalt_Index,73.82,0.5787,0.6756,4.101,21.22,12.46,0.4538,1.6,-0.33,-1.86
2015-02-06,Cobalt_Index,74.03,0.5832,0.6332,4.011,21.85,11.51,0.4467,1.29,0.02,-1.51
2015-02-09,Cobalt_Index,74.7,0.5662,0.677,4.078,22.07,12.01,0.4549,2.07,0.77,-0.82
2015-02-10,Cobalt_Index,74.26,0.5558,0.6723,4.228,21.91,12.3,0.4525,1.48,0.71,-1.37
2015-02-11,Cobalt_Index,74.41,0.5419,0.6223,4.217,21.61,12.05,0.4515,1.3,0.89,-0.94
2015-02-12,Cobalt_Index,74.13,0.556,0.6316,4.049,22.24,12.69,0.4416,0.31,1.57,-0.63
2015-02-13,Cobalt_Index,73.4,0.5521,0.6437,4.246,22.19,11.12,0.4414,-0.63,-0.17,-1.77
2015-02-16,Cobalt_Index,73.62,0.5543,0.6358,4.071,22.27,12.19,0.4428,-1.08,0.69,-1.83
2015-02-17,Cobalt_Index,73.96,0.5638,0.6742,4.016,21.8,12.43,0.4422,-0.3,1.29,-1.13
2015-02-18,Cobalt_Index,73.75,0.5651,0.5924,3.93,22.19,12.24,0.4473,-0.66,0.59,-1.47
2015-02-19,Cobalt_Index,74.11,0.5685,0.6721,4.293,21.94,12.13,0.4528,-0.02,0.85,-1.1
2015-02-20,Cobalt_Index,73.89,0.5697,0.6797,3.961,22.87,11.39,0.4521,0.49,1.12,-0.72
2015-02-23,Cobalt_Index,74.15,0.5617,0.6442,4.078,21.69,12.07,0.4489,0.53,1.08,-0.4
2015-02-24,Cobalt_Index,75.41,0.5514,0.6513,4.221,21.83,11.81,0.4459,1.45,2.65,-0.02
2015-02-25,Cobalt_Index,75.42,0.5556,0.667,4.274,22.41,11.95,0.4505,1.67,2.64,0.21
2015-02-26,Cobalt_Index,75.73,0.5479,0.6418,4.37,21.82,11.94,0.4548,1.62,3.02,0.42
2015-02-27,Cobalt_Index,74.83,0.5467,0.6202,3.976,21.93,12.59,0.4486,0.94,2.61,-0.84
2015-03-02,Cobalt_Index,75.21,0.557,0.646,4.238,21.58,12.57,0.4496,1.06,2.47,0.48
2015-03-03,Cobalt_Index,75.87,0.5581,0.657,4.096,22.55,11.75,0.4521,0.46,3.24,1.66
2015-03-04,Cobalt_Index,76.42,0.554,0.671,4.143,22.69,11.52,0.4451,1.0,3.64,1.84
2015-03-05,Cobalt_Index,77.5,0.5648,0.6117,4.031,22.31,11.91,0.4394,1.77,4.39,3.04
2015-03-06,Cobalt_Index,76.9,0.5604,0.6384,3.933,22.12,11.87,0.4515,2.07,3.08,2.81
