material_id,formula,n_elements,crystal_system,spacegroup_number,category,formation_energy_per_atom_eV,energy_above_hull_eV,band_gap_eV,is_metal,bulk_modulus_GPa,shear_modulus_GPa,poisson_ratio,density_g_cm3,nsites,volume_A3,melting_point_K,is_stable
mp-186851,HeLa2,2,tetragonal,83,Oxide,-4.1285,0.0061,7.843,0,66.35,53.4,0.2091,3.582,8,376.0,2693.0,1
mp-246873,Mo,1,cubic,229,Metal,0.0,0.0533,0.0,1,204.23,89.02,0.3078,7.557,6,477.53,1464.0,0
mp-268138,La4Y3H3,3,cubic,207,Intermetallic,-0.3677,0.1623,0.0,1,137.56,75.77,0.2714,3.447,4,201.95,844.0,0
mp-267936,Os3,1,hexagonal,184,Oxide,-4.353,0.0323,2.512,0,182.1,75.46,0.3168,5.373,8,375.17,2655.0,1
mp-639271,La3Ru,2,tetragonal,94,Ceramic,-2.2653,0.0501,3.949,0,239.41,151.06,0.2424,3.477,4,161.37,1449.0,0
mp-539021,Zr4Ar2Sn3K2,4,cubic,197,Intermetallic,-2.1681,0.0055,0.0,1,52.39,30.75,0.263,11.622,6,531.74,1536.0,1
mp-780099,Si2Y4,2,hexagonal,186,Perovskite,-1.9677,0.0731,0.683,0,45.24,32.7,0.1961,3.134,2,83.76,1734.0,0
mp-322845,V4S4,2,cubic,200,Metal,-1.5286,0.3394,0.0,1,184.39,95.34,0.2874,10.406,16,1982.26,1502.0,0
mp-733083,Sc4ReNe2,3,orthorhombic,20,Alloy,-2.7577,0.0164,0.0,1,60.66,40.36,0.2353,6.016,6,509.16,1997.0,1
mp-181746,C4Au3Ce,3,hexagonal,182,Nitride,-1.4272,0.2597,1.809,0,186.63,65.04,0.3413,4.431,4,147.47,1095.0,0
mp-159772,FeIr2Mo3Ba2,4,tetragonal,106,Oxide,-4.4604,0.0349,3.025,0,266.9,189.25,0.2193,4.181,4,167.61,1796.0,1
mp-659241,ArAu4C,3,tetragonal,123,Silicate,-2.9941,0.0103,1.964,0,125.93,59.45,0.2968,3.569,16,805.71,1227.0,1
mp-115041,Ti4He3,2,tetragonal,118,Carbide,-0.1153,0.0866,1.206,0,323.87,140.78,0.3201,5.011,4,299.85,2267.0,0
mp-906032,Ba4Hf,2,orthorhombic,58,Intermetallic,-0.374,0.287,0.0,1,90.81,29.46,0.3548,0.5,8,48.15,1355.0,0
mp-241083,YSr3Na3,3,cubic,201,Metal,-0.1968,0.0262,0.0,1,129.11,73.24,0.2626,10.902,6,215.41,1443.0,1
mp-205181,Cr3Ar3,2,tetragonal,123,Ceramic,-3.7653,0.0238,7.524,0,160.63,74.4,0.3056,6.333,6,485.6,1738.0,1
mp-807156,C2S2,2,cubic,223,Phosphide,-1.5749,0.0321,0.215,0,71.15,31.17,0.2865,8.529,4,274.54,1247.0,1
mp-34489,La2Ar2,2,monoclinic,8,Chalcogenide,-1.5196,0.0706,3.765,0,75.24,29.12,0.3299,4.538,6,265.81,2153.0,0
mp-389517,Ir2Bi4Al2Mn,4,hexagonal,193,Oxide,-3.9217,0.0016,9.049,0,167.89,106.82,0.2478,4.847,8,538.75,1849.0,1
mp-258589,Be3Al4,2,hexagonal,178,Intermetallic,-0.2113,0.1274,0.0,1,106.08,78.97,0.2102,9.952,2,320.16,1212.0,0
mp-742576,Ba3AgAuPt3,4,cubic,206,Metal,0.1568,0.0009,0.0,1,111.52,52.61,0.2906,10.158,16,1643.28,1785.0,1
mp-810407,Zr3Ne2Be2,3,tetragonal,141,Semiconductor,-0.4478,0.0136,2.078,0,80.75,24.25,0.3679,8.497,6,427.49,896.0,1
mp-554240,BW3TaY,4,orthorhombic,29,Silicate,-5.1489,0.0271,9.547,0,135.6,54.5,0.3195,2.804,12,512.44,988.0,1
mp-616614,HfGe2Si,3,orthorhombic,60,Ceramic,-2.1309,0.0014,7.517,0,130.05,73.76,0.2485,8.935,4,572.31,2810.0,1
mp-364486,Rh4SrMo,3,hexagonal,181,Semiconductor,-0.0832,0.0338,2.534,0,163.45,97.29,0.2688,2.895,4,144.53,996.0,1
mp-503376,V2Mg2,2,orthorhombic,31,Metal,-0.5143,0.0417,0.0,1,213.1,130.53,0.2462,10.465,8,973.98,1954.0,1
mp-379079,P2Sc4Ar3,3,cubic,225,Metal,-0.2256,0.0686,0.0,1,44.41,16.37,0.32,3.815,2,98.14,383.0,0
mp-959107,Na4La3,2,cubic,218,Metal,-0.4576,0.0491,0.0,1,181.26,115.56,0.2361,8.53,12,660.4,1366.0,1
mp-664588,ReSi2C4,3,hexagonal,177,Carbide,0.2203,0.0356,2.524,0,287.52,148.25,0.2802,3.124,6,126.4,1518.0,1
mp-718987,AuBi2,2,orthorhombic,66,Carbide,-0.1017,0.0667,2.831,0,316.37,169.85,0.2794,4.071,4,103.94,1651.0,0
mp-264701,Br3Zr,2,cubic,210,Ceramic,-4.3491,0.0116,4.803,0,141.13,102.6,0.1825,2.675,16,571.83,2898.0,1
mp-937748,PNaCd3,3,cubic,206,Semiconductor,-0.0171,0.0379,0.869,0,157.86,66.06,0.3179,4.641,2,124.41,1133.0,1
mp-532855,Ca3AlAs3Ir3,4,cubic,227,Semiconductor,-1.0008,0.0194,1.225,0,71.38,45.29,0.24,6.671,2,177.82,1242.0,1
mp-355877,Au4Se4Cd3,3,triclinic,2,Nitride,-1.4688,0.0231,2.667,0,321.97,141.05,0.3085,3.978,12,646.12,691.0,1
mp-414495,CeMg2Pt2,3,hexagonal,171,Semiconductor,-0.8313,0.0956,0.995,0,111.61,62.06,0.2663,0.5,16,117.53,1160.0,0
mp-734003,B2Pd2,2,tetragonal,75,Ceramic,-3.4863,0.0086,5.734,0,34.97,21.75,0.2593,5.045,8,581.87,2323.0,1
mp-893470,LiGa2In2,3,hexagonal,182,Sulfide,-0.9441,0.0797,0.218,0,74.73,41.42,0.265,1.999,2,56.84,1733.0,0
mp-750101,Ni4Al2NbBe2,4,tetragonal,128,Metal,-2.2151,0.0461,0.0,1,147.07,52.58,0.3317,7.31,4,440.51,2428.0,1
mp-217704,AgCd4Si2,3,cubic,217,Oxide,-1.7116,0.0794,5.125,0,244.5,137.35,0.2649,4.716,2,126.19,1304.0,0
mp-268338,BIrHe2,3,cubic,203,Ceramic,-3.288,0.0303,2.892,0,104.22,72.38,0.2482,5.61,6,531.97,2060.0,1
mp-254730,SiAu3Ce2,3,cubic,197,Semiconductor,-0.5276,0.1402,0.205,0,67.87,25.97,0.3326,2.472,4,166.65,1600.0,0
mp-683118,B3,1,monoclinic,4,Intermetallic,0.0,0.0155,0.0,1,214.44,36.18,0.4188,6.515,8,650.38,1366.0,1
mp-868021,O2,1,orthorhombic,41,Ceramic,-4.0117,0.0081,0.707,0,254.58,248.52,0.1223,2.138,2,65.76,2084.0,1
mp-869490,CaRe4,2,trigonal,153,Metal,-2.1267,0.0767,0.0,1,178.8,117.8,0.2175,6.261,12,1267.99,1211.0,0
mp-527744,As3Sc2Ce4,3,tetragonal,125,Sulfide,-0.6142,0.1631,0.025,0,89.94,41.43,0.3004,7.72,24,2304.82,934.0,0
mp-988443,Be3C,2,monoclinic,10,Oxide,-2.9412,0.0041,6.966,0,207.39,79.04,0.3334,5.246,2,121.12,2659.0,1
mp-561979,HfSb3Cr3,3,tetragonal,103,Oxide,-1.9738,0.0556,4.313,0,263.57,141.32,0.2778,3.501,6,287.55,3152.0,0
mp-816614,In4Ti3,2,hexagonal,189,Ceramic,-3.6081,0.0616,8.962,0,256.54,132.45,0.278,4.937,8,590.55,2309.0,0
mp-570221,Cr2La3W3,3,hexagonal,181,Alloy,-0.8789,0.0105,0.0,1,127.49,73.62,0.2447,2.554,24,799.57,1273.0,1
mp-109962,Cd2FHe,3,orthorhombic,33,Oxide,-2.9074,0.005,5.299,0,275.9,166.42,0.2452,5.349,6,379.3,2304.0,1
mp-189800,SrF2,2,cubic,197,Intermetallic,-0.8886,0.0089,0.0,1,102.08,59.86,0.2493,13.89,8,1228.4,1658.0,1
mp-874563,Zr4Nb4,2,cubic,199,Semiconductor,-1.5724,0.0354,0.793,0,166.21,74.35,0.2999,4.833,4,169.62,1040.0,1
mp-508462,Os3Cd,2,trigonal,161,Semiconductor,-1.5252,0.0827,1.698,0,128.17,33.59,0.3713,3.443,6,244.47,1419.0,0
mp-92405,La2,1,hexagonal,173,Halide,-2.2484,0.0203,6.118,0,64.34,26.13,0.324,4.202,8,420.68,1102.0,1
mp-835042,ZnTa2,2,tetragonal,105,Intermetallic,-0.5947,0.0492,0.0,1,114.81,38.89,0.3606,7.739,32,4099.14,1390.0,1
mp-381394,S3Bi4,2,cubic,217,Ceramic,-4.2273,0.0159,5.642,0,214.12,46.2,0.4023,2.158,4,144.81,1645.0,1
mp-735887,P2Rh2Ag,3,hexagonal,180,Carbide,-0.7105,0.1187,1.043,0,374.02,134.64,0.3447,7.807,2,206.0,2938.0,0
mp-994326,B2Ga3,2,orthorhombic,23,Chalcogenide,-0.1682,0.0835,1.643,0,162.46,99.53,0.2308,5.795,8,517.65,237.0,0
mp-146952,F3Ge3Co,3,orthorhombic,70,Semiconductor,-2.196,0.008,1.66,0,2.0,0.78,0.3257,3.11,6,264.88,1191.0,1
mp-485523,CuHO2,3,cubic,218,Sulfide,-0.274,0.0384,1.163,0,40.72,12.23,0.3623,5.174,4,349.57,1026.0,1
mp-246326,BaSb2,2,hexagonal,182,Halide,-4.5031,0.043,4.439,0,79.1,38.26,0.2895,4.457,4,173.67,450.0,1
mp-939526,Sn2Cu2Au4Ca,4,cubic,208,Metal,-0.9897,0.0883,0.0,1,132.39,81.41,0.2413,0.5,6,43.41,1730.0,0
mp-209926,N4NbAg,3,trigonal,155,Oxide,-3.1871,0.0251,5.171,0,251.82,117.45,0.2917,8.351,8,364.35,2277.0,1
mp-693678,TaNeVFe4,4,trigonal,167,Chalcogenide,-1.0257,0.169,2.016,0,22.32,10.12,0.3093,4.724,8,549.83,1697.0,0
mp-28953,PbAg3,2,tetragonal,93,Boride,-1.4039,0.0589,0.473,0,220.12,128.64,0.2359,6.179,16,810.47,290.0,0
mp-305346,TeHf,2,cubic,212,Semiconductor,-0.1138,0.0538,1.218,0,154.94,86.86,0.242,3.472,16,740.49,905.0,0
mp-693643,NBi3Ir2P2,4,monoclinic,8,Intermetallic,-1.0346,0.1292,0.0,1,81.32,26.0,0.354,4.19,16,907.39,2802.0,0
mp-370164,Cu3,1,cubic,230,Alloy,0.0,0.0354,0.0,1,211.44,135.35,0.2519,3.895,8,202.65,973.0,1
mp-160997,Na4F4,2,hexagonal,188,Ceramic,-3.3793,0.0371,6.549,0,201.66,63.65,0.356,3.461,12,405.88,2697.0,1
mp-889757,Cl2Br4Cu2Na2,4,hexagonal,192,Ceramic,-3.7277,0.0107,5.248,0,248.31,145.63,0.2468,3.247,24,1067.67,3173.0,1
mp-883405,Mg4Ru3Sb,3,cubic,199,Phosphide,-0.5587,0.2007,1.848,0,109.57,38.66,0.3346,1.444,4,41.04,744.0,0
mp-218274,Ge4,1,monoclinic,13,Perovskite,-3.5966,0.0178,1.001,0,91.2,48.83,0.2827,6.544,4,423.65,741.0,1
mp-530641,HCa4,2,tetragonal,98,Boride,-1.152,0.0826,0.463,0,201.26,101.68,0.283,4.278,8,310.83,319.0,0
mp-314203,Be,1,trigonal,163,Alloy,0.0,0.007,0.0,1,141.83,104.19,0.1983,12.445,2,244.29,916.0,1
mp-676965,O3As2RhY4,4,tetragonal,90,Oxide,-3.2344,0.0083,7.941,0,109.44,42.85,0.3256,4.429,32,1494.64,1953.0,1
mp-916709,Ga4,1,hexagonal,174,Metal,0.0,0.0535,0.0,1,72.37,69.2,0.155,9.662,6,846.85,1002.0,0
mp-598724,Mo4Pt4O,3,triclinic,2,Metal,-0.3789,0.0628,0.0,1,90.34,30.16,0.3469,7.699,4,260.51,1868.0,0
mp-247806,FeLi4Au2,3,orthorhombic,29,Metal,-2.2405,0.0172,0.0,1,29.23,14.54,0.2757,5.597,4,282.87,2368.0,1
mp-211429,OCa,2,monoclinic,11,Metal,-0.8894,0.0801,0.0,1,140.39,46.54,0.3467,3.966,4,224.2,2193.0,0
mp-190927,Mg4,1,tetragonal,79,Metal,0.0,0.0157,0.0,1,126.4,60.97,0.2925,9.251,8,954.92,1570.0,1
mp-813487,Ga2Ne3Al3C2,4,hexagonal,171,Metal,-0.3811,0.0201,0.0,1,24.14,9.96,0.3274,6.324,16,867.34,1813.0,1
mp-682355,Rh2Zn2Si2Be,4,hexagonal,184,Semiconductor,-1.4375,0.0255,2.257,0,146.65,98.41,0.2121,4.128,16,610.28,1358.0,1
mp-776064,C4Te3,2,tetragonal,117,Metal,0.1126,0.0132,0.0,1,194.68,136.58,0.2057,13.46,8,1258.74,633.0,1
mp-868734,Ca4P,2,monoclinic,10,Metal,-0.9459,0.0625,0.0,1,180.23,174.52,0.1497,11.013,4,206.79,1599.0,0
mp-406175,Cu3Pb2,2,cubic,221,Ceramic,-3.5782,0.0261,1.001,0,155.08,116.25,0.2362,2.485,4,126.52,1590.0,1
mp-131163,Pt3Be2,2,tetragonal,93,Metal,-0.0449,0.0339,0.0,1,97.93,36.7,0.334,9.338,6,663.9,1591.0,1
mp-808607,Ga3W3,2,cubic,200,Oxide,-2.8193,0.0106,7.152,0,157.74,162.55,0.1431,6.516,16,892.61,2724.0,1
mp-950536,Rh3Ba3,2,orthorhombic,53,Perovskite,-4.1376,0.0406,2.134,0,86.03,39.7,0.3138,0.678,4,26.44,1559.0,1
mp-414331,PAsHe3,3,cubic,222,Perovskite,-2.5637,0.0189,1.539,0,110.58,97.99,0.1602,5.761,12,915.4,834.0,1
mp-626836,Ta,1,hexagonal,181,Nitride,-0.1417,0.0163,1.037,0,365.46,160.1,0.308,5.613,16,1158.36,328.0,1
mp-888359,OSb3Ge,3,monoclinic,11,Perovskite,-2.4295,0.0308,2.191,0,89.88,33.0,0.3327,1.734,12,226.32,2030.0,1
mp-508007,N4NeLa2,3,monoclinic,14,Carbide,-1.3157,0.0807,0.897,0,395.73,188.95,0.3032,3.368,2,101.36,2933.0,0
mp-413205,W2Ar3,2,cubic,200,Nitride,-1.7607,0.1524,1.162,0,367.66,100.55,0.3592,6.953,4,357.32,2037.0,0
mp-221708,SiLi,2,tetragonal,131,Nitride,-1.3297,0.0012,2.551,0,354.09,217.71,0.2585,4.759,12,853.97,1267.0,1
mp-769357,CoIn3,2,trigonal,149,Ceramic,-3.9987,0.0456,6.769,0,247.58,142.96,0.2621,6.033,12,1127.92,2875.0,1
mp-708732,Co3K2Mo3Al3,4,cubic,216,Oxide,-0.9402,0.0306,6.257,0,210.96,113.91,0.2837,4.6,6,179.9,1866.0,1
mp-303007,WOs2Rh2K4,4,hexagonal,177,Oxide,-2.5574,0.0128,5.209,0,177.95,68.32,0.3379,4.802,6,414.42,2683.0,1
mp-532243,Co3Sn2,2,tetragonal,135,Intermetallic,-1.1376,0.038,0.0,1,180.58,98.91,0.2436,5.099,12,921.75,1519.0,1
mp-232694,He4P3,2,monoclinic,3,Ceramic,-4.6717,0.0028,0.711,0,247.23,103.04,0.3084,5.539,12,724.04,2191.0,1
mp-929393,NeSb2,2,orthorhombic,23,Ceramic,-5.3102,0.0186,8.614,0,219.46,204.93,0.1492,6.282,8,361.82,2910.0,1
mp-508597,RuSiBe3,3,cubic,221,Semiconductor,-1.9202,0.0388,3.132,0,91.84,32.05,0.3557,4.371,2,39.8,200.0,1
mp-513280,Ar3Re2,2,cubic,221,Semiconductor,-1.294,0.1476,1.201,0,79.19,25.71,0.3504,5.071,24,1198.29,919.0,0
mp-133456,La3In2S4,3,hexagonal,183,Boride,-0.2029,0.0258,1.381,0,203.23,99.46,0.2725,7.97,8,564.84,623.0,1
mp-738569,Ta4InSr3,3,hexagonal,181,Ceramic,-2.9285,0.0013,6.747,0,271.31,126.78,0.2775,5.253,4,314.03,1415.0,1
mp-424145,Hf3Pb2,2,orthorhombic,52,Oxide,-1.9427,0.0454,5.085,0,239.74,58.86,0.3853,3.878,4,303.72,1199.0,1
mp-606152,Bi4Ti3Al2,3,triclinic,1,Phosphide,-0.6613,0.0714,1.886,0,43.11,26.88,0.2292,3.217,4,131.78,693.0,0
mp-838794,Ce2Al,2,cubic,228,Metal,-0.4381,0.087,0.0,1,146.52,47.87,0.3539,10.894,12,1778.3,1328.0,0
mp-398004,He4La,2,monoclinic,13,Chalcogenide,-0.7965,0.0677,1.586,0,18.05,11.81,0.2263,3.949,12,689.36,1186.0,0
mp-255934,C3In3,2,cubic,215,Oxide,-1.086,0.0161,8.75,0,248.88,121.09,0.2792,6.472,6,249.69,1587.0,1
mp-220905,Pt3Se,2,triclinic,1,Oxide,-3.3607,0.0225,7.779,0,240.09,99.91,0.3204,4.324,8,462.2,3124.0,1
mp-125178,Pt4Sb3He2Si,4,cubic,204,Metal,-1.8476,0.0304,0.0,1,238.51,117.53,0.2979,8.023,4,197.96,811.0,1
mp-987491,Rh4PLi4,3,orthorhombic,54,Metal,0.0341,0.0053,0.0,1,198.06,134.02,0.2196,8.685,8,988.96,1172.0,1
mp-221011,Re4,1,triclinic,1,Perovskite,-4.868,0.0121,0.513,0,91.96,38.25,0.3173,5.009,32,998.66,886.0,1
mp-247201,Ne4Sc,2,orthorhombic,51,Ceramic,-3.6338,0.0008,6.168,0,216.18,142.26,0.226,6.599,8,799.78,2397.0,1
mp-845764,W2Pd4,2,hexagonal,192,Oxide,-4.9739,0.039,6.649,0,122.04,82.28,0.2195,6.453,16,351.64,2675.0,1
mp-655281,Ni4PbO2,3,orthorhombic,33,Oxide,-4.6631,0.0057,2.879,0,221.78,125.81,0.244,5.506,12,665.1,2533.0,1
mp-325205,Re2,1,orthorhombic,47,Semiconductor,-0.8236,0.0905,1.803,0,119.07,93.3,0.1935,0.602,8,52.11,1437.0,0
mp-347690,HRu4,2,orthorhombic,32,Halide,-2.9389,0.0212,5.126,0,39.31,17.53,0.2899,2.339,4,164.99,1001.0,1
mp-947332,K2,1,cubic,212,Oxide,-2.8104,0.0251,4.346,0,214.5,131.39,0.229,2.679,12,350.27,1735.0,1
mp-281431,Mn2Sb3Na3La,4,cubic,225,Carbide,-0.7492,0.1022,2.644,0,252.88,67.01,0.3668,7.588,2,141.03,1953.0,0
mp-989621,B4Ag2,2,hexagonal,178,Intermetallic,-0.2782,0.1624,0.0,1,95.05,58.61,0.2495,9.498,2,176.12,1477.0,0
mp-183922,Fe3Y3Sb3Ge4,4,hexagonal,181,Metal,-0.9746,0.0164,0.0,1,164.18,95.68,0.2503,14.309,6,1259.34,1815.0,1
mp-967673,Sb3Ba4Nb2,3,cubic,220,Halide,-0.9508,0.0014,7.826,0,52.35,26.61,0.3063,3.748,6,285.11,1164.0,1
mp-906528,TiTa,2,tetragonal,92,Sulfide,-1.863,0.0184,0.324,0,84.99,55.07,0.2383,4.608,8,534.78,1473.0,1
mp-281577,Ag2N3,2,orthorhombic,51,Semiconductor,-1.0405,0.0533,1.674,0,7.86,3.13,0.328,3.116,8,343.52,1872.0,0
mp-298578,Mn4SbIr3,3,hexagonal,183,Phosphide,-1.8409,0.1688,0.61,0,118.18,28.63,0.3842,7.55,12,489.41,200.0,0
mp-824854,Li3W3Br4,3,triclinic,2,Semiconductor,-1.0725,0.2905,1.046,0,66.27,42.45,0.2309,3.735,8,369.19,743.0,0
mp-78199,In4LaNa4Ag,4,cubic,196,Ceramic,-0.9511,0.0632,5.064,0,187.1,44.43,0.3914,5.362,8,308.62,2997.0,0
mp-14000,Ta4,1,tetragonal,95,Ceramic,-4.0149,0.0166,2.852,0,199.82,143.36,0.1979,3.525,16,680.15,1581.0,1
mp-699709,H4Au3Sr2,3,orthorhombic,60,Perovskite,-2.4296,0.0072,2.235,0,89.2,64.4,0.2178,3.339,6,401.51,1151.0,1
mp-886884,Si2GaB,3,hexagonal,194,Silicate,-2.9001,0.0013,5.903,0,69.49,29.53,0.3261,4.239,4,259.7,1298.0,1
mp-44721,Ti3,1,hexagonal,172,Ceramic,-3.2862,0.0067,7.254,0,156.38,92.25,0.247,5.559,16,1185.31,2671.0,1
mp-960798,H3Ti3Zr4,3,trigonal,151,Intermetallic,-0.1585,0.1331,0.0,1,155.72,36.55,0.3865,10.43,32,4282.48,932.0,0
mp-381539,Ge4Pd2,2,hexagonal,176,Metal,-1.4083,0.0052,0.0,1,165.94,102.96,0.2549,4.705,8,489.36,294.0,1
mp-613394,Sb3,1,cubic,217,Semiconductor,-1.247,0.0636,0.355,0,150.37,116.38,0.2085,5.648,16,1025.88,1405.0,0
mp-438022,C,1,trigonal,163,Nitride,-1.4012,0.0281,1.107,0,202.34,79.18,0.3232,6.15,6,493.93,783.0,1
mp-616316,Pt4BeAg3,3,cubic,197,Perovskite,-2.987,0.0275,1.795,0,46.9,22.5,0.2956,6.161,2,156.61,1252.0,1
mp-805998,Ag4Mg4,2,hexagonal,188,Halide,-0.5,0.0548,4.735,0,124.27,80.85,0.2504,7.925,4,463.9,1258.0,0
mp-225940,BrSr,2,monoclinic,13,Chalcogenide,0.14,0.0149,1.568,0,95.11,45.0,0.2765,5.147,32,1753.3,1671.0,1
mp-908884,Hf2Mg3Ne3,3,cubic,209,Semiconductor,-1.8542,0.0636,1.644,0,103.34,56.83,0.2685,2.89,16,582.17,287.0,0
mp-515817,Ca2Y4P,3,tetragonal,136,Chalcogenide,-0.2812,0.1603,2.889,0,84.36,50.11,0.2396,5.877,12,955.88,588.0,0
mp-158409,Be3,1,tetragonal,107,Metal,0.0,0.1478,0.0,1,2.0,1.57,0.203,4.577,2,147.1,1929.0,0
mp-298155,Mg2Sb4H3,3,orthorhombic,68,Alloy,-0.0737,0.0694,0.0,1,153.87,82.9,0.2656,5.826,8,685.65,1338.0,0
mp-179866,AlRh,2,tetragonal,131,Ceramic,-3.2869,0.0086,4.754,0,221.27,25.36,0.4458,6.607,4,143.33,2275.0,1
mp-328426,Te4Y4F4,3,monoclinic,10,Sulfide,-0.8164,0.0037,0.702,0,51.24,26.91,0.2805,7.498,4,417.2,1317.0,1
mp-794217,ReCa2Y4,3,monoclinic,3,Oxide,-3.9749,0.0184,7.403,0,199.13,76.46,0.3318,4.782,12,660.51,2273.0,1
mp-15134,Pb4Ar4Ni,3,monoclinic,12,Perovskite,-3.8202,0.0313,1.645,0,81.44,51.93,0.2445,4.796,24,1331.89,1680.0,1
mp-517586,P2Pt4,2,orthorhombic,63,Perovskite,-4.8926,0.0194,0.472,0,109.59,51.04,0.2945,4.166,4,134.0,876.0,1
mp-408076,Ne2In4,2,trigonal,167,Halide,-5.1366,0.0031,2.709,0,130.87,50.66,0.3206,4.308,8,191.11,1112.0,1
mp-626193,Si3,1,cubic,217,Metal,0.0,0.2465,0.0,1,109.51,91.64,0.1608,11.746,4,569.55,975.0,0
mp-914475,Be3Ga4,2,cubic,208,Semiconductor,-2.247,0.0009,0.628,0,94.47,34.6,0.3357,3.355,8,520.47,1660.0,1
mp-565880,P4,1,tetragonal,112,Nitride,1.4666,0.0149,1.723,0,201.92,98.51,0.3032,2.382,8,201.13,1471.0,1
mp-978002,MnCo4Zr,3,monoclinic,5,Metal,0.0563,0.1983,0.0,1,171.77,113.75,0.2404,7.108,16,1072.43,2590.0,0
mp-441033,B3Cl,2,cubic,212,Alloy,-2.4281,0.0018,0.0,1,85.26,63.6,0.1971,14.715,12,1887.42,971.0,1
mp-267300,Rh3Re3,2,cubic,195,Oxide,-2.3441,0.0162,1.707,0,222.43,119.68,0.2743,4.422,2,52.93,1138.0,1
mp-436491,CoGe2Sn2,3,tetragonal,80,Boride,-0.9127,0.0096,2.824,0,214.16,165.74,0.2086,6.097,8,617.03,1318.0,1
mp-35687,Y3As4,2,hexagonal,172,Oxide,-3.7702,0.007,5.601,0,108.22,47.36,0.2932,5.065,4,285.51,1667.0,1
mp-283079,ArSn,2,tetragonal,82,Semiconductor,-0.6589,0.0233,1.477,0,71.75,24.36,0.3577,3.762,8,451.87,462.0,1
mp-311503,V2Pt3Pd,3,monoclinic,12,Carbide,-2.0081,0.0009,1.747,0,383.62,88.85,0.3914,5.333,4,320.7,2767.0,1
mp-192474,Cu3N4,2,hexagonal,191,Metal,0.6652,0.05,0.0,1,85.12,17.19,0.4105,7.627,32,1792.82,898.0,1
mp-261295,Cd,1,tetragonal,105,Chalcogenide,-1.2254,0.0013,0.574,0,101.96,28.36,0.3691,5.82,8,478.56,1470.0,1
mp-649748,Fe2C3H2,3,hexagonal,190,Semiconductor,-1.0151,0.1092,2.41,0,74.28,31.86,0.3071,6.426,16,1057.43,1212.0,0
mp-770008,Zn3K4Zr4,3,cubic,227,Silicate,-3.5427,0.0211,4.305,0,160.33,154.92,0.1256,4.29,4,223.1,1867.0,1
mp-513520,Ar2Re3,2,orthorhombic,28,Intermetallic,-1.2047,0.0192,0.0,1,167.47,119.88,0.2162,9.754,8,1016.93,2173.0,1
mp-515005,H4K3,2,cubic,221,Oxide,-2.3194,0.036,3.333,0,160.07,90.29,0.2593,6.331,8,564.65,2657.0,1
mp-884888,As2Ce4,2,hexagonal,169,Ceramic,-1.6927,0.0012,3.685,0,268.5,148.67,0.2752,2.721,6,245.76,2767.0,1
mp-797906,C,1,tetragonal,131,Nitride,-1.0527,0.1405,1.143,0,229.71,100.89,0.3172,3.603,4,140.58,885.0,0
mp-302054,SiPb2Ag2,3,tetragonal,77,Alloy,-0.226,0.1154,0.0,1,187.81,139.05,0.1975,4.904,8,575.88,1729.0,0
mp-998671,BCrCe4Ag4,4,cubic,220,Semiconductor,-1.2511,0.237,1.6,0,89.47,25.98,0.3653,4.039,6,117.46,886.0,0
mp-774937,N4,1,cubic,202,Semiconductor,-1.2347,0.0212,2.069,0,88.09,32.2,0.3315,4.169,4,358.53,1181.0,1
mp-767008,Na2ScZr4,3,cubic,211,Semiconductor,-0.7366,0.0964,1.09,0,77.85,67.19,0.1892,3.431,12,476.43,991.0,0
mp-182566,Ce2Re2,2,orthorhombic,65,Metal,-1.6331,0.1506,0.0,1,182.67,87.07,0.2854,5.683,2,168.47,1595.0,0
mp-300556,NaIrB,3,trigonal,162,Semiconductor,-1.3204,0.2612,0.188,0,46.88,29.36,0.2353,4.395,16,931.14,1468.0,0
mp-520096,NaSc2Y,3,cubic,195,Alloy,-2.0314,0.0126,0.0,1,177.74,101.96,0.2652,2.805,2,70.61,2926.0,1
mp-955899,As4Cu2,2,tetragonal,117,Metal,-1.265,0.0301,0.0,1,63.74,31.17,0.2858,7.243,2,152.56,1683.0,1
mp-292812,Zr4He,2,orthorhombic,55,Perovskite,-4.1476,0.0063,2.564,0,53.41,27.71,0.2763,4.108,12,637.02,938.0,1
mp-295692,B4C3,2,cubic,211,Chalcogenide,-1.5665,0.0097,0.591,0,20.19,6.99,0.3418,5.702,8,580.52,1219.0,1
mp-530389,Rh4N4,2,orthorhombic,37,Oxide,-6.0123,0.0033,5.011,0,182.92,140.88,0.1982,3.864,8,319.92,1921.0,1
mp-982486,Ga4Au3Sc2,3,hexagonal,174,Intermetallic,-2.5016,0.0344,0.0,1,150.45,122.46,0.1569,8.021,24,1830.66,653.0,1
mp-491819,Cl3Mg4Pb2,3,cubic,229,Chalcogenide,-1.0809,0.0159,1.053,0,87.61,42.59,0.2996,3.947,32,1722.58,1477.0,1
mp-397824,Cl2Cr4Ce3,3,tetragonal,93,Halide,-4.0812,0.0414,3.877,0,60.49,55.5,0.1638,0.5,4,27.15,1524.0,1
mp-835971,In3Cl4,2,hexagonal,179,Alloy,-0.968,0.0632,0.0,1,138.35,51.04,0.3408,4.996,16,758.69,2040.0,0
mp-332466,La3Ca3,2,tetragonal,123,Oxide,-3.2008,0.0124,2.753,0,154.33,110.83,0.2093,5.02,16,1277.29,1716.0,1
